path,n_objects,response
data/vlm/2D/counting_control/images/nObjects=3_trial=54.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=12_trial=94.png,12,[1]
data/vlm/2D/counting_control/images/nObjects=12_trial=9.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=16_trial=84.png,16,[1] [2]
data/vlm/2D/counting_control/images/nObjects=18_trial=54.png,18,[14]
data/vlm/2D/counting_control/images/nObjects=1_trial=37.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=4_trial=9.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=56.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=9_trial=60.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=17_trial=68.png,17,[14]
data/vlm/2D/counting_control/images/nObjects=1_trial=78.png,1,1.
data/vlm/2D/counting_control/images/nObjects=18_trial=71.png,18,[1] [3]
data/vlm/2D/counting_control/images/nObjects=7_trial=34.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=21.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=5_trial=52.png,5,[A]
data/vlm/2D/counting_control/images/nObjects=13_trial=11.png,13,[5].
data/vlm/2D/counting_control/images/nObjects=13_trial=58.png,13,[1] [3]
data/vlm/2D/counting_control/images/nObjects=8_trial=76.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=34.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=65.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=63.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=20_trial=35.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=13_trial=46.png,13,[1] [3]
data/vlm/2D/counting_control/images/nObjects=4_trial=31.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=69.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=12_trial=15.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=88.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=17_trial=80.png,17,[14].
data/vlm/2D/counting_control/images/nObjects=7_trial=82.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=93.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=34.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=20_trial=47.png,20,[16]
data/vlm/2D/counting_control/images/nObjects=14_trial=0.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=16_trial=71.png,16,[1] [3]
data/vlm/2D/counting_control/images/nObjects=6_trial=91.png,6,[4]
data/vlm/2D/counting_control/images/nObjects=12_trial=28.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=37.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=17_trial=53.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=13_trial=68.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=52.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=18_trial=34.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=18_trial=94.png,18,[13]
data/vlm/2D/counting_control/images/nObjects=14_trial=82.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=16_trial=61.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=18_trial=70.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=5_trial=43.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=86.png,3,[left].
data/vlm/2D/counting_control/images/nObjects=13_trial=40.png,13,[15]
data/vlm/2D/counting_control/images/nObjects=5_trial=21.png,5,[*]
data/vlm/2D/counting_control/images/nObjects=10_trial=80.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=20_trial=25.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=1_trial=90.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=19_trial=26.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=3_trial=1.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=33.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=4.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=8_trial=32.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=63.png,7,[1] [2]
data/vlm/2D/counting_control/images/nObjects=12_trial=35.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=19_trial=54.png,19,[13]
data/vlm/2D/counting_control/images/nObjects=6_trial=96.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=51.png,17,[1]
data/vlm/2D/counting_control/images/nObjects=16_trial=68.png,16,[1] [2]
data/vlm/2D/counting_control/images/nObjects=1_trial=29.png,1,2.
data/vlm/2D/counting_control/images/nObjects=20_trial=57.png,20,[13]
data/vlm/2D/counting_control/images/nObjects=8_trial=11.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=38.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=20_trial=24.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=5_trial=70.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=16.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=13_trial=80.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=16_trial=73.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=16_trial=39.png,16,[10].
data/vlm/2D/counting_control/images/nObjects=7_trial=9.png,7,[1]
data/vlm/2D/counting_control/images/nObjects=7_trial=87.png,7,[1]
data/vlm/2D/counting_control/images/nObjects=16_trial=56.png,16,[10]
data/vlm/2D/counting_control/images/nObjects=1_trial=9.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=5_trial=25.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=15_trial=94.png,15,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=87.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=12_trial=89.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=10.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=9_trial=31.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=14.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=13_trial=71.png,13,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=51.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=0.png,1,[5].
data/vlm/2D/counting_control/images/nObjects=9_trial=23.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=3_trial=17.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=37.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=66.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=3.png,4,[4]
data/vlm/2D/counting_control/images/nObjects=5_trial=38.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=1_trial=35.png,1,[2].
data/vlm/2D/counting_control/images/nObjects=8_trial=64.png,8,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=41.png,19,[13]
data/vlm/2D/counting_control/images/nObjects=7_trial=92.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=45.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=20_trial=71.png,20,[14]
